"#Report name","Broadcast RCs by popularity - Browsers"
"#Site","broadcastredbutton"
"#Reporting period","01-09-2018 until 30-09-2018"
"#Segment","All browsers"
"#Visit filter","All visits"
"#Event filter","All events"

"#Broadcast MHEG RCs by Popularity - Browsers"

"action_type","rc_transition"
"action_name","transition"

"destination_rc","Browsers"
"/tier1/rc/sp/SportRegionssub1","5,713"
"/tier1/rc/ne/NewsUKRegionsScotlandHighlandsAndIslands","5,662"
"/tier1/rc/ne/32SimpleStory0","5,657"
"/tier1/rc/ne/29SimpleStory0","5,647"
"/c/tv_BN","5,635"
"/tier1/rc/ne/73SimpleStory0","5,573"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsDerby","5,560"
"/tier1/rc/sp/107SimpleStory4","5,532"
"/tier1/rc/sp/105SimpleStory13","5,513"
"/tier1/rc/sp/114SimpleStory3","5,506"
"/d/r/sp/6","5,503"
"/c/tvIp_B2_NI","5,481"
"/d/r/sp/24e","5,437"
"/d/r/sp/7","5,431"
"/tier1/rc/ne/22SimpleStory5","5,426"
"/d/r/ne/fc","5,411"
"/tier1/rc/ne/20SimpleStory7","5,393"
"/d/r/tr/412","5,392"
"/tier1/rc/ne/NewsUKRegionsSouthWestGloucestershire","5,347"
"/d/r/sp/1ce","5,342"
"/tier1/rc/sp/114SimpleStory4","5,334"
"/d/r/sp/5","5,332"
"/d/r/sp/29a","5,331"
"/d/r/sp/300","5,312"
"/tier1/rc/sp/108SimpleStory9","5,259"
"/tier1/rc/ne/NewsUKRegionsSouthWestWiltshire","5,258"
"/tier1/rc/sp/124SimpleStory3","5,252"
"/tier1/rc/ne/22SimpleStory6","5,217"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsNottingham","5,203"
"/tier1/rc/sp/112SimpleStory3","5,194"
"/tier1/rc/sp/SportRugbyUnionTables","5,191"
"/c/tvIp_CBBCHD","5,167"
"/tier1/rc/sp/SportFootballTablessub1","5,165"
"/d/r/sp/1a7","5,158"
"/c/tvIp_R4EX","5,146"
"/b/bridge_ALBA","5,101"
"/d/r/ne/fb","5,031"
"/tier1/rc/sp/SportCricketFixtures","5,026"
"/d/r/sp/343","5,012"
"/c/tvIp_B1HD_NI","4,996"
"/tier1/rc/ne/73SimpleStory4","4,985"
"/tier1/rc/ne/NewsUKRegionsWalesNorthWest","4,966"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsStokeAndStaffordshire","4,963"
"/d/r/sp/123","4,959"
"/d/r/sp/30b","4,955"
"/tier1/rc/sp/98SimpleStory9","4,947"
"/tier1/rc/ne/73SimpleStory1","4,915"
"/tier1/rc/ne/89SimpleStory0","4,911"
"/tier1/rc/ne/73SimpleStory3","4,905"
"/tier1/rc/ne/20SimpleStory8","4,904"
"/tier1/rc/ne/NewsUKRegionsScotlandNEOrkneyAndShetland","4,876"
"/tier1/rc/sp/109SimpleStory1","4,865"
"/tv/rc/bridge_B2_EN","4,856"
"/d/r/sp/8","4,833"
"/tier1/rc/ne/72SimpleStory0","4,833"
"/tier1/rc/ne/32SimpleStory1","4,803"
"/tier1/rc/ne/73SimpleStory2","4,779"
"/tier1/rc/ne/22SimpleStory8","4,752"
"/tier1/rc/we/weathermap24hour1","4,746"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsHerefordAndWorcester","4,741"
"/tier1/rc/sp/100SimpleStory6","4,741"
"/tier1/rc/ne/22SimpleStory7","4,712"
"/tier1/rc/ne/NewsUKRegionsSouthBerkshire","4,712"
"/tier1/rc/ne/16SimpleStory9","4,711"
"/tier1/rc/sp/SportOtherSportSport4","4,705"
"/tier1/rc/ne/73SimpleStory5","4,676"
"/tier1/rc/ne/21SimpleStory8","4,668"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannels","4,656"
"/tier1/rc/ne/30SimpleStory0","4,654"
"/tier1/rc/ne/29SimpleStory1","4,644"
"/tier1/rc/ne/NewsUKRegionsScotlandGlasgowAndWest","4,642"
"/tier1/rc/sp/105SimpleStory6","4,637"
"/tier1/rc/ne/30SimpleStory1","4,627"
"/tier1/rc/ne/31SimpleStory0","4,623"
"/tier1/rc/ne/20SimpleStory9","4,614"
"/tier1/rc/sp/115SimpleStory2","4,611"
"/tier1/rc/ne/NewsUKRegionsNorthernIrelandsub1","4,573"
"/tier1/rc/ne/NewsUKRegionsScotlandTaysideAndCentral","4,573"
"/tier1/rc/sp/SportRegionalWales","4,560"
"/tier1/rc/ne/55SimpleStory0","4,545"
"/d/r/tr/426","4,541"
"/d/r/tr/398","4,525"
"/tier1/rc/ne/89SimpleStory1","4,505"
"/tier1/rc/sp/98SimpleStory10","4,465"
"/tier1/rc/ne/89SimpleStory4","4,460"
"/radio/rc/bridge_R2","4,457"
"/tier1/rc/sp/108SimpleStory10","4,455"
"/tier1/rc/ne/32SimpleStory2","4,449"
"/tier1/rc/sp/124SimpleStory4","4,441"
"/d/r/sp/218","4,423"
"/tier1/rc/ne/89SimpleStory2","4,418"
"/tier1/rc/ne/73SimpleStory6","4,416"
"/d/r/sp/2b0","4,415"
"/tier1/rc/sp/114SimpleStory5","4,399"
"/tier1/rc/ne/10SimpleStory13","4,398"
"/tier1/rc/ne/89SimpleStory3","4,386"
"/tier1/rc/ne/73SimpleStory7","4,372"
"/d/r/sp/2b7","4,371"
"/c/tvIp_R6MU","4,364"
"/tier1/rc/ne/43SimpleStory0","4,362"
"/tier1/rc/ne/22SimpleStory9","4,356"
"/tier1/rc/ne/63SimpleStory0","4,345"
"/tier1/rc/we/weathersummarytext4","4,340"
"/tier1/rc/ne/40SimpleStory0","4,325"
"/tier1/rc/sp/120SimpleStory0","4,322"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsCovAndWarwickshire","4,316"
"/d/r/tr/3a8","4,291"
"/tier1/rc/sp/SportOtherSportSport4Headlines","4,256"
"/tier1/rc/ne/NewsUKRegionsScotlandSouth","4,253"
"/tier1/rc/sp/107SimpleStory5","4,248"
"/tier1/rc/ne/73SimpleStory8","4,232"
"/d/r/sp/9","4,230"
"/c/tv_B2_EN","4,193"
"/tier1/rc/ne/17SimpleStory3","4,152"
"/tier1/rc/ne/43SimpleStory1","4,131"
"/tier1/rc/ne/31SimpleStory1","4,121"
"/d/r/sp/1e5","4,114"
"/tier1/rc/ne/89SimpleStory5","4,111"
"/d/r/tr/416","4,110"
"/radio/rc/tv_R4FM","4,108"
"/tier1/rc/ne/NewsUKRegionsWalesSouthEast","4,100"
"/tier1/rc/sp/SportOtherSportSport1Headlines","4,096"
"/tier1/rc/ne/69SimpleStory0","4,088"
"/d/r/sp/6d","4,081"
"/tier1/rc/sp/SportRegionalScotlandsub1","4,072"
"/tier1/rc/ne/61SimpleStory0","4,071"
"/tier1/rc/ne/72SimpleStory1","4,057"
"/b/bridge_ULSR","4,043"
"/d/r/ne/264","4,035"
"/tier1/rc/ne/38SimpleStory0","4,029"
"/tier1/rc/sp/98SimpleStory11","4,028"
"/tier1/rc/ne/68SimpleStory0","4,023"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsLeicester","4,022"
"/tier1/rc/ne/74SimpleStory0","4,001"
"/tier1/rc/tr/mom1","3,997"
"/tier1/rc/ne/73SimpleStory9","3,993"
"/tier1/rc/ne/63SimpleStory1","3,991"
"/tier1/rc/sp/114SimpleStory6","3,986"
"/tier1/rc/sp/100SimpleStory7","3,966"
"/tier1/rc/ne/32SimpleStory3","3,920"
"/tier1/rc/ne/NewsUKRegionsSouthOxford","3,912"
"/tier1/rc/ne/43SimpleStory2","3,908"
"/tier1/rc/ne/NewsUKRegionsWalesSouthWest","3,905"
"/tier1/rc/ne/NewsUKRegionsWalesMid","3,885"
"/tier1/rc/sp/SportRugbyLeagueTables","3,879"
"/d/r/sp/1e4","3,876"
"/tier1/rc/ne/89SimpleStory6","3,875"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsShropshire","3,840"
"/tier1/rc/we/weatherwarnings","3,808"
"/tier1/rc/ne/31SimpleStory2","3,806"
"/tier1/rc/ne/89SimpleStory7","3,803"
"/radio/rc/bridge_R5LI","3,796"
"/tier1/rc/ne/35SimpleStory0","3,780"
"/tier1/rc/ne/30SimpleStory2","3,774"
"/tier1/rc/ne/29SimpleStory2","3,769"
"/tier1/rc/ne/21SimpleStory9","3,761"
"/d/r/sp/12a","3,754"
"/tier1/rc/sp/100SimpleStory8","3,753"
"/d/r/en/376","3,734"
"/tier1/rc/sp/149SimpleStory2","3,731"
"/tier1/rc/ne/55SimpleStory1","3,721"
"/tier1/rc/ne/64SimpleStory0","3,712"
"/tier1/rc/sp/114SimpleStory7","3,704"
"/tier1/rc/ne/NewsUKRegionsWalesNorthEast","3,702"
"/d/r/tr/3b0","3,698"
"/tier1/rc/sp/SportRugbyUnionResultsandFixtures","3,689"
"/tier1/rc/ne/61SimpleStory1","3,672"
"/d/r/sp/28","3,647"
"/b/bridge_BWSR","3,643"
"/tier1/rc/ne/63SimpleStory2","3,635"
"/tier1/rc/ne/40SimpleStory1","3,631"
"/tier1/rc/en/03SimpleStory1","3,619"
"/tier1/rc/ne/69SimpleStory1","3,612"
"/tier1/rc/ne/89SimpleStory8","3,590"
"/tier1/rc/ne/43SimpleStory3","3,585"
"/tier1/rc/ne/38SimpleStory1","3,582"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsIsleOfMan","3,573"
"/tier1/rc/sp/119SimpleStory0","3,557"
"/tier1/rc/sp/100SimpleStory9","3,548"
"/tier1/rc/sp/107SimpleStory6","3,548"
"/d/r/he/HI1","3,538"
"/d/r/he/h13","3,510"
"/d/r/tr/3f7","3,500"
"/tier1/rc/ne/56SimpleStory0","3,487"
"/tier1/rc/sp/SportFootballFinalsFixtures","3,481"
"/radio/rc/bridge_R5SX","3,470"
"/d/r/ra/Mcm1","3,462"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsNorthampton","3,460"
"/d/r/sp/6e","3,451"
"/tier1/rc/ne/72SimpleStory2","3,437"
"/tier1/rc/sp/100SimpleStory14","3,432"
"/tier1/rc/ne/64SimpleStory1","3,430"
"/tier1/rc/ne/68SimpleStory1","3,426"
"/tier1/rc/sp/124SimpleStory5","3,413"
"/tier1/rc/ne/31SimpleStory3","3,412"
"/d/r/sp/1e6","3,406"
"/tier1/rc/ne/41SimpleStory0","3,401"
"/tier1/rc/ne/35SimpleStory1","3,400"
"/tier1/rc/sp/SportFootballScoressub1","3,391"
"/tier1/rc/ne/69SimpleStory2","3,384"
"/tier1/rc/sp/SportTennisHeadlinessub1","3,353"
"/d/r/sp/2ad","3,350"
"/d/r/sp/1d","3,348"
"/tier1/rc/ne/61SimpleStory2","3,344"
"/d/r/ne/2c5","3,342"
"/tier1/rc/ne/74SimpleStory1","3,324"
"/d/r/sp/9b","3,319"
"/tier1/rc/ne/40SimpleStory2","3,309"
"/tier1/rc/ne/30SimpleStory3","3,305"
"/tier1/rc/ne/63SimpleStory3","3,291"
"/d/r/sp/237","3,261"
"/tier1/rc/ne/89SimpleStory9","3,257"
"/tier1/rc/sp/114SimpleStory8","3,257"
"/tier1/rc/ne/29SimpleStory3","3,255"
"/tier1/rc/sp/155SimpleStory0","3,246"
"/d/r/sp/2af","3,241"
"/tier1/rc/ne/72SimpleStory3","3,238"
"/c/tv_B1HD_EN","3,232"
"/app/rc/apol_ait_launch","3,196"
"/tier1/rc/sp/SportOtherSportSport3","3,171"
"/b/bridge_1XTA","3,170"
"/tier1/rc/sp/100SimpleStory11","3,164"
"/tier1/rc/ne/16SimpleStory5","3,154"
"/tier1/rc/ne/54SimpleStory0","3,149"
"/d/r/sp/6f","3,122"
"/tier1/rc/sp/SportOtherSportSport3Headlines","3,116"
"/d/r/sp/217","3,091"
"/tier1/rc/ne/55SimpleStory2","3,085"
"/tier1/rc/ne/69SimpleStory3","3,065"
"/tier1/rc/sp/157SimpleStory0","3,053"
"/tier1/rc/sp/117SimpleStory0","3,048"
"/tier1/rc/ne/38SimpleStory2","3,041"
"/tier1/rc/ne/61SimpleStory3","3,039"
"/tier1/rc/ne/35SimpleStory2","3,037"
"/tier1/rc/ne/68SimpleStory2","3,022"
"/tier1/rc/ne/56SimpleStory1","3,003"
"/tier1/rc/sp/107SimpleStory7","2,995"
"/tier1/rc/sp/100SimpleStory10","2,969"
"/tv/rc/bridge_BPMT","2,953"
"/d/r/ne/25d","2,948"
"/tier1/rc/sp/114SimpleStory9","2,946"
"/tier1/rc/ne/41SimpleStory1","2,916"
"/tier1/rc/ne/74SimpleStory2","2,911"
"/d/r/sp/39","2,907"
"/d/r/sp/9c","2,898"
"/tier1/rc/sp/115SimpleStory3","2,885"
"/tier1/rc/sp/137SimpleStory0","2,882"
"/tier1/rc/ne/64SimpleStory2","2,871"
"/d/r/sp/219","2,864"
"/tier1/rc/sp/SportTennisResultsWomen","2,860"
"/tier1/rc/sp/SportRegionalWalessub1","2,852"
"/tier1/rc/ne/40SimpleStory3","2,844"
"/tier1/rc/sp/157SimpleStory1","2,840"
"/tier1/rc/tr/fem0","2,839"
"/tier1/rc/ne/83SimpleStory0","2,832"
"/tier1/rc/ne/54SimpleStory1","2,824"
"/d/r/en/318","2,814"
"/tier1/rc/sp/SportRugbyLeagueResultsandFixtures","2,812"
"/r/apol.rc","2,809"
"/tier1/rc/ne/58SimpleStory0","2,809"
"/tier1/rc/ne/56SimpleStory2","2,808"
"/tier1/rc/ne/39SimpleStory0","2,794"
"/tier1/rc/ne/62SimpleStory0","2,774"
"/tier1/rc/sp/100SimpleStory18","2,772"
"/d/r/sp/2b1","2,767"
"/c/tvIp_SCOT","2,764"
"/d/r/tr/41b","2,757"
"/tier1/rc/ne/65SimpleStory0","2,755"
"/d/r/sp/2b6","2,738"
"/tier1/rc/sp/155SimpleStory1","2,728"
"/tier1/rc/ne/68SimpleStory3","2,726"
"/tier1/rc/ne/38SimpleStory3","2,723"
"/tier1/rc/ne/35SimpleStory3","2,712"
"/d/r/en/147","2,707"
"/tier1/rc/sp/155SimpleStory2","2,706"
"/d/r/sp/3a","2,674"
"/tier1/rc/sp/119SimpleStory1","2,674"
"/d/r/sp/9d","2,664"
"/tier1/rc/ne/74SimpleStory3","2,660"
"/d/r/sp/368","2,652"
"/d/r/tr/415","2,649"
"/d/r/tr/428","2,640"
"/d/r/ra/Mt40a","2,631"
"/tier1/rc/sp/98SimpleStory12","2,627"
"/d/r/sp/9e","2,619"
"/c/tvIp_BPMT","2,611"
"/tier1/rc/ne/41SimpleStory2","2,611"
"/d/r/sp/95","2,602"
"/d/r/tr/427","2,595"
"/tier1/rc/sp/100SimpleStory15","2,592"
"/tier1/rc/sp/120SimpleStory1","2,581"
"/tier1/rc/ne/34SimpleStory0","2,578"
"/tier1/rc/ne/55SimpleStory3","2,573"
"/tier1/rc/ne/83SimpleStory1","2,569"
"/d/r/he/h14","2,560"
"/d/r/tr/3e6","2,552"
"/tier1/rc/tr/re02","2,548"
"/tier1/rc/sp/123SimpleStory0","2,546"
"/d/r/sp/1ab","2,543"
"/d/r/ne/23","2,538"
"/d/r/ne/22","2,537"
"/d/r/en/57","2,535"
"/tier1/rc/ne/64SimpleStory3","2,531"
"/tier1/rc/ne/85SimpleStory0","2,528"
"/tier1/rc/ne/54SimpleStory2","2,510"
"/d/r/sp/70","2,507"
"/tier1/rc/ne/49SimpleStory0","2,507"
"/d/r/sp/1c","2,503"
"/d/r/ne/25c","2,493"
"/tier1/rc/ne/37SimpleStory0","2,488"
"/c/tv_B1_SC","2,482"
"/tier1/rc/ne/83SimpleStory2","2,481"
"/d/r/sp/238","2,471"
"/tier1/rc/sp/105SimpleStory7","2,470"
"/tier1/rc/sp/120SimpleStory2","2,465"
"/d/r/en/8a","2,463"
"/tier1/rc/sp/98SimpleStory13","2,449"
"/tier1/rc/ne/52SimpleStory0","2,445"
"/c/tvIp_1XTA","2,434"
"/d/r/en/314","2,429"
"/tier1/rc/tr/ram1","2,429"
"/tier1/rc/ne/85SimpleStory2","2,415"
"/tier1/rc/sp/137SimpleStory1","2,414"
"/d/r/sp/9f","2,412"
"/d/r/ra/Mt40s","2,411"
"/tier1/rc/sp/122SimpleStory9","2,388"
"/tier1/rc/ne/62SimpleStory1","2,378"
"/tier1/rc/sp/107SimpleStory8","2,369"
"/tv/rc/bridge_B1_WA","2,369"
"/d/r/sp/3b","2,353"
"/tier1/rc/ne/85SimpleStory1","2,344"
"/tier1/rc/ne/34SimpleStory1","2,335"
"/tier1/rc/ne/41SimpleStory3","2,333"
"/tier1/rc/ne/85SimpleStory3","2,330"
"/tier1/rc/sp/155SimpleStory3","2,312"
"/tier1/rc/tr/rem2","2,312"
"/tv/rc/bridge_ALBA","2,309"
"/tier1/rc/ne/83SimpleStory3","2,302"
"/tier1/rc/sp/137SimpleStory3","2,302"
"/tier1/rc/sp/SportFootballTablessub2","2,301"
"/tier1/rc/tr/M2","2,294"
"/tier1/rc/ne/16SimpleStory4","2,291"
"/tier1/rc/sp/137SimpleStory2","2,286"
"/tier1/rc/sp/137SimpleStory4","2,280"
"/d/r/sp/71","2,275"
"/tier1/rc/ne/65SimpleStory1","2,275"
"/d/r/sp/a0","2,270"
"/c/tvIp_BWSR","2,269"
"/tier1/rc/sp/SportGolfCalendar","2,258"
"/tier1/rc/sp/124SimpleStory6","2,250"
"/tier1/rc/ne/58SimpleStory1","2,241"
"/tier1/rc/ne/39SimpleStory1","2,238"
"/tier1/rc/sp/119SimpleStory2","2,232"
"/tv/rc/bridge_B1_SC","2,221"
"/tier1/rc/ne/39SimpleStory2","2,207"
"/d/r/ne/24","2,202"
"/tier1/rc/ne/56SimpleStory3","2,196"
"/tier1/rc/sp/SportGolfRankingsMen","2,195"
"/tier1/rc/ne/57SimpleStory0","2,189"
"/radio/rc/bridge_R4FM","2,187"
"/tv/rc/tvIp_B2_WA","2,177"
"/d/r/sp/323","2,169"
"/tier1/rc/sp/SportRegionalYorkLincs","2,154"
"/tier1/rc/ne/62SimpleStory2","2,147"
"/tier1/rc/tr/M3","2,146"
"/tier1/rc/ne/77SimpleStory0","2,143"
"/b/bridge_LDN","2,140"
"/tier1/rc/ne/54SimpleStory3","2,137"
"/d/r/sp/29f","2,131"
"/tier1/rc/sp/SportTennisScoresWomen","2,131"
"/tier1/rc/ne/37SimpleStory1","2,117"
"/tier1/rc/sp/137SimpleStory5","2,102"
"/tier1/rc/ne/67SimpleStory0","2,095"
"/tier1/rc/ne/65SimpleStory2","2,094"
"/tv/rc/bridge_B1_NI","2,085"
"/tier1/rc/ne/47SimpleStory0","2,079"
"/d/r/sp/2b4","2,078"
"/tier1/rc/sp/137SimpleStory6","2,074"
"/d/r/sp/97","2,067"
"/tier1/rc/ne/58SimpleStory2","2,065"
"/tv/rc/tvIp_B1HD_NI","2,048"
"/radio/rc/tv_R5LI","2,025"
"/tier1/rc/ne/52SimpleStory1","2,023"
"/d/r/sp/8c","2,019"
"/tier1/rc/ne/34SimpleStory2","2,011"
"/d/r/en/149","2,006"
"/d/r/sp/3c","2,001"
"/tier1/rc/ne/49SimpleStory1","1,997"
"/tier1/rc/sp/141SimpleStory0","1,974"
"/tier1/rc/tr/re00","1,974"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsJersey","1,968"
"/tier1/rc/sp/119SimpleStory3","1,953"
"/tv/rc/tvIp_B4HD","1,947"
"/d/r/sp/36e","1,945"
"/tier1/rc/ne/65SimpleStory3","1,938"
"/tier1/rc/ne/39SimpleStory3","1,920"
"/tier1/rc/sp/122SimpleStory1","1,910"
"/tv/rc/tvIp_BN","1,907"
"/tier1/rc/sp/137SimpleStory7","1,900"
"/tier1/rc/sp/SportRegionalWestMidlands","1,893"
"/tier1/rc/ne/59SimpleStory0","1,882"
"/tier1/rc/ne/77SimpleStory1","1,873"
"/tier1/rc/ne/58SimpleStory3","1,866"
"/tv/rc/tvIp_B2_SC","1,864"
"/tier1/rc/ne/86SimpleStory0","1,863"
"/tier1/rc/sp/SportFootballFinalsTables","1,863"
"/tier1/rc/ne/52SimpleStory2","1,862"
"/tier1/rc/ne/75SimpleStory0","1,856"
"/tier1/rc/sp/109SimpleStory2","1,856"
"/tier1/rc/ne/50SimpleStory0","1,854"
"/tv/rc/bridge_B2_NI","1,849"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsGuernsey","1,829"
"/tier1/rc/ne/47SimpleStory1","1,825"
"/tier1/rc/ne/88SimpleStory0","1,825"
"/tier1/rc/ne/70SimpleStory0","1,821"
"/d/r/en/ce","1,803"
"/radio/rc/tv_R5SX","1,797"
"/tier1/rc/ne/16SimpleStory10","1,797"
"/tier1/rc/ne/37SimpleStory2","1,793"
"/tier1/rc/ne/45SimpleStory0","1,792"
"/tier1/rc/sp/157SimpleStory2","1,789"
"/tier1/rc/ne/84SimpleStory2","1,788"
"/tier1/rc/ne/34SimpleStory3","1,787"
"/tier1/rc/sp/141SimpleStory1","1,786"
"/tier1/rc/ne/81SimpleStory0","1,780"
"/tv/rc/bridge_B4","1,780"
"/tier1/rc/ne/49SimpleStory2","1,775"
"/tier1/rc/ne/86SimpleStory2","1,774"
"/tier1/rc/sp/116SimpleStory0","1,772"
"/tier1/rc/tr/M0","1,772"
"/tier1/rc/en/04SimpleStory1","1,771"
"/tier1/rc/ne/86SimpleStory1","1,759"
"/tier1/rc/ne/16SimpleStory8","1,758"
"/tier1/rc/ne/84SimpleStory0","1,755"
"/tier1/rc/tr/ra3","1,754"
"/tier1/rc/ne/86SimpleStory3","1,752"
"/tier1/rc/sp/115SimpleStory4","1,751"
"/tier1/rc/tr/ra5","1,746"
"/tier1/rc/ne/57SimpleStory1","1,743"
"/tier1/rc/ne/62SimpleStory3","1,741"
"/tier1/rc/sp/117SimpleStory1","1,736"
"/tier1/rc/ne/67SimpleStory1","1,735"
"/tier1/rc/sp/149SimpleStory3","1,735"
"/d/r/tr/3fb","1,727"
"/tier1/rc/en/03SimpleStory2","1,725"
"/tier1/rc/ne/88SimpleStory3","1,723"
"/tier1/rc/ne/88SimpleStory1","1,715"
"/tier1/rc/ne/77SimpleStory2","1,710"
"/tier1/rc/tr/ra4","1,708"
"/tv/rc/tv_BNHD","1,708"
"/tier1/rc/sp/141SimpleStory2","1,707"
"/tier1/rc/ne/84SimpleStory1","1,703"
"/d/r/sp/187","1,702"
"/d/r/sp/3d","1,695"
"/tier1/rc/sp/SportRegionalEastMidlands","1,695"
"/tier1/rc/ne/81SimpleStory2","1,690"
"/tier1/rc/we/weatherworld4","1,684"
"/d/r/en/cd","1,683"
"/d/r/en/cf","1,678"
"/tier1/rc/ne/81SimpleStory1","1,677"
"/tier1/rc/sp/137SimpleStory8","1,673"
"/tier1/rc/ne/88SimpleStory2","1,671"
"/d/r/ne/25e","1,669"
"/tier1/rc/sp/109SimpleStory3","1,666"
"/tier1/rc/ne/84SimpleStory3","1,664"
"/tier1/rc/sp/100SimpleStory19","1,663"
"/tier1/rc/ne/80SimpleStory2","1,662"
"/d/r/sp/1e1","1,648"
"/tier1/rc/tr/ra6","1,645"
"/tier1/rc/tr/re13","1,639"
"/tier1/rc/tr/ra2","1,636"
"/tier1/rc/ne/67SimpleStory2","1,635"
"/tier1/rc/sp/100SimpleStory16","1,632"
"/tier1/rc/ne/80SimpleStory0","1,626"
"/tier1/rc/ne/81SimpleStory3","1,621"
"/d/r/sp/246","1,620"
"/tier1/rc/ne/49SimpleStory3","1,620"
"/tier1/rc/sp/116SimpleStory6","1,611"
"/tier1/rc/ne/47SimpleStory2","1,609"
"/tier1/rc/sp/141SimpleStory4","1,609"
"/tier1/rc/sp/119SimpleStory4","1,601"
"/tier1/rc/tr/re16","1,600"
"/tier1/rc/ne/77SimpleStory3","1,595"
"/tier1/rc/sp/SportRegionalEast","1,594"
"/tier1/rc/sp/107SimpleStory9","1,592"
"/tier1/rc/ne/59SimpleStory1","1,591"
"/tier1/rc/sp/141SimpleStory3","1,586"
"/tier1/rc/en/EntertainmentLotteryGame4","1,584"
"/tier1/rc/tr/ra0","1,577"
"/tier1/rc/tr/re14","1,574"
"/tier1/rc/sp/146SimpleStory1","1,572"
"/tier1/rc/ne/80SimpleStory1","1,570"
"/tier1/rc/ne/52SimpleStory3","1,569"
"/tier1/rc/sp/100SimpleStory17","1,568"
"/tier1/rc/tr/M8","1,566"
"/tier1/rc/tr/ra7","1,559"
"/d/r/sp/101","1,556"
"/tier1/rc/sp/141SimpleStory5","1,552"
"/tier1/rc/sp/155SimpleStory4","1,548"
"/tier1/rc/ne/57SimpleStory2","1,545"
"/tier1/rc/ne/91SimpleStory0","1,545"
"/tier1/rc/tr/M1","1,545"
"/tier1/rc/tr/ra1","1,543"
"/tier1/rc/ne/37SimpleStory3","1,537"
"/tier1/rc/ne/51SimpleStory0","1,536"
"/tier1/rc/ne/79SimpleStory0","1,535"
"/tier1/rc/ne/80SimpleStory3","1,535"
"/tier1/rc/we/weatherworld2","1,520"
"/d/r/sp/72","1,507"
"/tier1/rc/sp/SportRegionalNorthWest","1,507"
"/d/r/sp/2b5","1,477"
"/tier1/rc/ne/45SimpleStory1","1,471"
"/tier1/rc/ne/50SimpleStory1","1,468"
"/tier1/rc/sp/98SimpleStory14","1,462"
"/tier1/rc/sp/147SimpleStory0","1,460"
"/tier1/rc/en/EntertainmentLotteryGame3","1,458"
"/tier1/rc/sp/137SimpleStory9","1,454"
"/tier1/rc/sp/141SimpleStory6","1,440"
"/tier1/rc/ne/70SimpleStory1","1,438"
"/tier1/rc/sp/153SimpleStory0","1,422"
"/tier1/rc/tr/tum0","1,421"
"/tier1/rc/tr/ra8","1,417"
"/radio/rc/tv_R3","1,415"
"/tier1/rc/tr/re15","1,414"
"/tier1/rc/ne/67SimpleStory3","1,412"
"/c/tv_B1_WA","1,403"
"/tier1/rc/ne/87SimpleStory0","1,403"
"/d/r/sp/370","1,396"
"/tier1/rc/ne/57SimpleStory3","1,394"
"/tier1/rc/ne/75SimpleStory1","1,387"
"/d/r/ne/1dd","1,386"
"internal://rbPlusLaunchFailure","1,385"
"/tier1/rc/ne/47SimpleStory3","1,383"
"/tier1/rc/ne/44SimpleStory0","1,377"
"/d/r/tr/408","1,375"
"/tier1/rc/sp/141SimpleStory7","1,374"
"/tier1/rc/sp/121SimpleStory6","1,371"
"/d/r/sp/2a0","1,363"
"/tier1/rc/ne/87SimpleStory1","1,362"
"/tier1/rc/ne/50SimpleStory2","1,360"
"/tier1/rc/tr/re06","1,359"
"/tier1/rc/ne/87SimpleStory2","1,356"
"/tier1/rc/ne/79SimpleStory1","1,354"
"/tier1/rc/sp/121SimpleStory5","1,351"
"/d/r/ra/Mpm","1,348"
"/tier1/rc/ne/59SimpleStory2","1,347"
"/tier1/rc/ne/87SimpleStory3","1,341"
"/tier1/rc/en/07SimpleStory0","1,335"
"/tier1/rc/sp/141SimpleStory8","1,323"
"/tier1/rc/sp/100SimpleStory20","1,319"
"/tier1/rc/ne/46SimpleStory0","1,317"
"/tier1/rc/sp/SportRegionalSouthEast","1,316"
"/tier1/rc/en/05SimpleStory1","1,309"
"/tier1/rc/tr/M4","1,308"
"/tier1/rc/ne/51SimpleStory1","1,303"
"/d/r/tr/419","1,301"
"/c/tv_B1_NI","1,300"
"/tier1/rc/tr/M7","1,300"
"/tier1/rc/ne/75SimpleStory2","1,299"
"/tier1/rc/sp/121SimpleStory0","1,292"
"/tier1/rc/sp/119SimpleStory5","1,290"
"/tier1/rc/ne/45SimpleStory2","1,288"
"/tv/rc/tv_SVS","1,281"
"/tier1/rc/ne/44SimpleStory1","1,276"
"/tier1/rc/ne/70SimpleStory2","1,276"
"/tier1/rc/sp/SportRugbyUnionTablessub1","1,267"
"/tier1/rc/sp/155SimpleStory5","1,266"
"/tier1/rc/ne/91SimpleStory1","1,255"
"/tier1/rc/en/03SimpleStory3","1,246"
