"#Report name","Broadcast RCs by popularity - Browsers"
"#Site","broadcastredbutton"
"#Reporting period","01-10-2018 until 31-10-2018"
"#Segment","All browsers"
"#Visit filter","All visits"
"#Event filter","All events"

"#Broadcast MHEG RCs by Popularity - Browsers"

"action_type","rc_transition"
"action_name","transition"

"destination_rc","Browsers"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsNottingham","5,477"
"/c/tvIp_B2_NI","5,475"
"/tier1/rc/ne/20SimpleStory7","5,475"
"/tier1/rc/ne/89SimpleStory0","5,451"
"/d/r/sp/1a6","5,434"
"/tier1/rc/ne/NewsUKRegionsWalesNorthWest","5,402"
"/tier1/rc/sp/114SimpleStory5","5,396"
"/tier1/rc/sp/107SimpleStory2","5,384"
"/tier1/rc/ne/31SimpleStory1","5,362"
"/tier1/rc/ne/22SimpleStory8","5,343"
"/d/r/tr/41b","5,342"
"/d/r/sp/14c","5,334"
"/tier1/rc/ne/73SimpleStory5","5,330"
"/c/tvIp_B1HD_NI","5,265"
"/tier1/rc/ne/21SimpleStory8","5,251"
"/d/r/sp/ef","5,171"
"/d/r/ne/2c5","5,169"
"/c/tvIp_CBBCHD","5,126"
"/d/r/sp/7","5,125"
"/tier1/rc/ne/NewsUKRegionsScotlandNEOrkneyAndShetland","5,123"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsHerefordAndWorcester","5,110"
"/d/r/sp/1e4","5,099"
"/tier1/rc/ne/89SimpleStory2","5,099"
"/tier1/rc/ne/89SimpleStory3","5,097"
"/d/r/sp/3","5,085"
"/d/r/sp/2e","5,077"
"/tier1/rc/ne/31SimpleStory2","5,077"
"/tier1/rc/ne/NewsUKRegionsScotlandTaysideAndCentral","5,074"
"/d/r/sp/HLI","5,073"
"/tier1/rc/ne/89SimpleStory1","5,073"
"/tier1/rc/ne/89SimpleStory4","5,072"
"/tier1/rc/ne/73SimpleStory6","5,068"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannels","5,046"
"/tier1/rc/ne/32SimpleStory3","5,033"
"/tier1/rc/ne/22SimpleStory9","4,989"
"/tier1/rc/ne/29SimpleStory1","4,988"
"/tier1/rc/ne/NewsUKRegionsSouthBerkshire","4,951"
"/tier1/rc/ne/43SimpleStory0","4,932"
"/tier1/rc/ne/20SimpleStory8","4,926"
"/tv/rc/bridge_B2_EN","4,914"
"/tier1/rc/sp/108SimpleStory3","4,899"
"/tier1/rc/ne/30SimpleStory1","4,865"
"/tier1/rc/ne/73SimpleStory7","4,864"
"/tier1/rc/sp/100SimpleStory11","4,857"
"/tier1/rc/ne/NewsUKRegionsNorthernIrelandsub1","4,853"
"/d/r/sp/160","4,848"
"/tier1/rc/sp/114SimpleStory6","4,808"
"/tier1/rc/sp/SportOtherSportSport1Headlines","4,805"
"/tier1/rc/ne/72SimpleStory0","4,793"
"/d/r/ne/264","4,792"
"/c/tvIp_R6MU","4,779"
"/d/r/sp/218","4,772"
"/radio/rc/tv_R4FM","4,761"
"/d/r/sp/1a7","4,750"
"/tier1/rc/ne/89SimpleStory5","4,748"
"/tier1/rc/ne/NewsUKRegionsScotlandGlasgowAndWest","4,747"
"/tier1/rc/ne/63SimpleStory0","4,746"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsLeicester","4,736"
"/tier1/rc/ne/56SimpleStory0","4,696"
"/tier1/rc/sp/107SimpleStory3","4,694"
"/tier1/rc/sp/SportRegionalWales","4,684"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsCovAndWarwickshire","4,672"
"/tier1/rc/ne/43SimpleStory1","4,644"
"/tier1/rc/ne/73SimpleStory8","4,643"
"/tier1/rc/we/weathermap24hour1","4,630"
"/d/r/sp/e6","4,602"
"/tier1/rc/sp/112SimpleStory3","4,593"
"/d/r/sp/343","4,574"
"/tier1/rc/ne/30SimpleStory2","4,569"
"/tier1/rc/ne/89SimpleStory6","4,543"
"/b/bridge_ULSR","4,524"
"/tier1/rc/sp/124SimpleStory2","4,519"
"/tier1/rc/sp/98SimpleStory9","4,513"
"/d/r/sp/2b7","4,509"
"/tier1/rc/ne/73SimpleStory9","4,504"
"/d/r/sp/30b","4,496"
"/d/r/tr/398","4,492"
"/tier1/rc/ne/NewsUKRegionsWalesSouthEast","4,489"
"/tier1/rc/ne/38SimpleStory0","4,483"
"/tier1/rc/ne/31SimpleStory3","4,481"
"/d/r/sp/39","4,477"
"/tier1/rc/ne/20SimpleStory9","4,469"
"/d/r/sp/1ce","4,468"
"/tier1/rc/ne/NewsUKRegionsScotlandSouth","4,466"
"/tier1/rc/ne/17SimpleStory3","4,450"
"/tier1/rc/ne/69SimpleStory0","4,416"
"/tier1/rc/sp/SportGolfScores","4,416"
"/tier1/rc/sp/100SimpleStory6","4,411"
"/d/r/sp/28","4,407"
"/tier1/rc/sp/SportRugbyUnionResultsandFixtures","4,401"
"/tier1/rc/we/weathersummarytext4","4,396"
"/tier1/rc/ne/43SimpleStory2","4,395"
"/tier1/rc/ne/61SimpleStory0","4,394"
"/tier1/rc/ne/63SimpleStory1","4,379"
"/tier1/rc/ne/NewsUKRegionsWalesSouthWest","4,348"
"/d/r/tr/416","4,343"
"/tier1/rc/ne/89SimpleStory7","4,336"
"/d/r/sp/8","4,323"
"/tier1/rc/ne/35SimpleStory0","4,310"
"/tier1/rc/ne/NewsUKRegionsWestMidlandsShropshire","4,275"
"/b/bridge_ALBA","4,274"
"/tier1/rc/ne/68SimpleStory0","4,272"
"/tier1/rc/ne/NewsUKRegionsSouthOxford","4,266"
"/c/tv_B2_EN","4,262"
"/tier1/rc/sp/149SimpleStory0","4,259"
"/tier1/rc/ne/55SimpleStory0","4,253"
"/tier1/rc/sp/107SimpleStory4","4,238"
"/tier1/rc/ne/29SimpleStory2","4,207"
"/tier1/rc/sp/SportRugbyUnionTables","4,179"
"/d/r/sp/1e6","4,167"
"/tier1/rc/ne/NewsUKRegionsWalesMid","4,155"
"/tier1/rc/sp/SportOtherSportSport6","4,146"
"/tier1/rc/ne/74SimpleStory0","4,120"
"/tier1/rc/sp/98SimpleStory10","4,113"
"/tier1/rc/ne/69SimpleStory1","4,088"
"/tier1/rc/sp/SportOtherSportSport6Headlines","4,087"
"/tier1/rc/sp/SportRegionalScotlandsub1","4,087"
"/tier1/rc/sp/115SimpleStory2","4,067"
"/d/r/sp/236","4,047"
"/tier1/rc/ne/40SimpleStory0","4,039"
"/tv/rc/bridge_BPMT","4,022"
"/tier1/rc/ne/64SimpleStory0","4,021"
"/tier1/rc/sp/114SimpleStory7","4,014"
"/tier1/rc/ne/38SimpleStory1","4,009"
"/tier1/rc/ne/61SimpleStory1","3,981"
"/tier1/rc/ne/56SimpleStory1","3,978"
"/tier1/rc/tr/mom1","3,971"
"/d/r/sp/9b","3,964"
"/tier1/rc/ne/43SimpleStory3","3,962"
"/tier1/rc/ne/30SimpleStory3","3,948"
"/tier1/rc/ne/72SimpleStory1","3,943"
"/radio/rc/bridge_R2","3,942"
"/tier1/rc/ne/63SimpleStory2","3,941"
"/tier1/rc/ne/65SimpleStory0","3,941"
"/tier1/rc/ne/89SimpleStory8","3,940"
"/tier1/rc/sp/119SimpleStory0","3,936"
"/tier1/rc/we/weatherwarnings","3,924"
"/tier1/rc/sp/SportTennisScores","3,895"
"/d/r/tr/426","3,876"
"/d/r/sp/2b0","3,872"
"/tier1/rc/ne/NewsUKRegionsWalesNorthEast","3,872"
"/d/r/sp/123","3,865"
"/tier1/rc/sp/100SimpleStory18","3,857"
"/tier1/rc/ne/NewsUKRegionsEastMidlandsNorthampton","3,854"
"/tier1/rc/ne/35SimpleStory1","3,835"
"/radio/rc/bridge_R5LI","3,808"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsIsleOfMan","3,800"
"/tier1/rc/sp/108SimpleStory0","3,797"
"/tier1/rc/ne/21SimpleStory9","3,778"
"/tier1/rc/ne/69SimpleStory2","3,765"
"/tier1/rc/sp/153SimpleStory0","3,758"
"/tier1/rc/sp/98SimpleStory11","3,746"
"/d/r/sp/203","3,728"
"/tier1/rc/ne/61SimpleStory2","3,717"
"/d/r/he/h13","3,714"
"/d/r/sp/6d","3,706"
"/d/r/ne/23","3,699"
"/tier1/rc/ne/56SimpleStory2","3,695"
"/d/r/sp/9","3,691"
"/d/r/tr/3f7","3,684"
"/d/r/sp/9e","3,677"
"/tier1/rc/sp/SportGolfResults","3,677"
"/tier1/rc/sp/100SimpleStory7","3,670"
"/tier1/rc/sp/114SimpleStory8","3,667"
"/d/r/sp/e8","3,649"
"/d/r/sp/9c","3,597"
"/d/r/ne/25d","3,583"
"/d/r/sp/12a","3,579"
"/d/r/sp/9d","3,576"
"/tier1/rc/sp/SportTennisScoresMen","3,572"
"/tier1/rc/ne/63SimpleStory3","3,561"
"/tier1/rc/ne/68SimpleStory1","3,554"
"/c/tvIp_BPMT","3,511"
"/tier1/rc/en/03SimpleStory1","3,506"
"/tier1/rc/ne/41SimpleStory0","3,505"
"/tier1/rc/ne/35SimpleStory2","3,491"
"/tier1/rc/ne/16SimpleStory5","3,473"
"/tier1/rc/ne/40SimpleStory1","3,470"
"/tier1/rc/ne/29SimpleStory3","3,460"
"/tier1/rc/ne/38SimpleStory2","3,449"
"/d/r/tr/3b0","3,420"
"/tier1/rc/ne/72SimpleStory2","3,416"
"/tier1/rc/sp/100SimpleStory8","3,416"
"/tier1/rc/ne/74SimpleStory1","3,415"
"/d/r/ra/Mcm1","3,400"
"/tier1/rc/ne/64SimpleStory1","3,397"
"/d/r/sp/217","3,393"
"/tier1/rc/ne/54SimpleStory0","3,392"
"/tier1/rc/sp/149SimpleStory1","3,392"
"/d/r/sp/3a","3,388"
"/tier1/rc/ne/55SimpleStory1","3,386"
"/tier1/rc/ne/37SimpleStory0","3,369"
"/tier1/rc/ne/34SimpleStory0","3,354"
"/tier1/rc/ne/61SimpleStory3","3,347"
"/d/r/en/376","3,334"
"/tier1/rc/ne/69SimpleStory3","3,332"
"/tier1/rc/tr/fem0","3,332"
"/d/r/sp/237","3,315"
"/d/r/sp/f0","3,303"
"/tier1/rc/ne/65SimpleStory1","3,297"
"/d/r/sp/3b","3,288"
"/d/r/sp/1d","3,276"
"/tier1/rc/sp/SportFootballScoressub1","3,276"
"/tier1/rc/ne/39SimpleStory0","3,274"
"/d/r/tr/428","3,272"
"/tier1/rc/sp/100SimpleStory9","3,271"
"/tier1/rc/sp/98SimpleStory12","3,268"
"/tier1/rc/sp/124SimpleStory3","3,265"
"/tier1/rc/sp/107SimpleStory5","3,259"
"/tier1/rc/sp/137SimpleStory0","3,249"
"/tier1/rc/sp/SportCricketFixtures","3,248"
"/d/r/sp/24a","3,242"
"/tier1/rc/ne/89SimpleStory9","3,239"
"/d/r/sp/6e","3,227"
"/d/r/sp/2b6","3,222"
"/tier1/rc/sp/100SimpleStory14","3,216"
"/tier1/rc/sp/SportFootballFinalsFixtures","3,185"
"/c/tv_B1HD_EN","3,174"
"/tier1/rc/ne/16SimpleStory4","3,174"
"/tier1/rc/ne/38SimpleStory3","3,169"
"/tier1/rc/sp/155SimpleStory0","3,130"
"/tier1/rc/ne/74SimpleStory2","3,114"
"/tier1/rc/ne/54SimpleStory1","3,111"
"/b/bridge_BWSR","3,100"
"/b/bridge_1XTA","3,099"
"/tier1/rc/ne/68SimpleStory2","3,095"
"/tier1/rc/sp/114SimpleStory9","3,085"
"/d/r/ne/25c","3,080"
"/tier1/rc/ne/56SimpleStory3","3,074"
"/d/r/sp/95","3,060"
"/tier1/rc/ne/41SimpleStory1","3,057"
"/tier1/rc/ne/55SimpleStory2","3,050"
"/tier1/rc/tr/re02","3,040"
"/tier1/rc/ne/72SimpleStory3","3,030"
"/tier1/rc/ne/40SimpleStory2","3,026"
"/d/r/sp/2af","3,002"
"/tier1/rc/ne/35SimpleStory3","2,999"
"/tier1/rc/sp/SportRugbyLeagueScores","2,995"
"/app/rc/apol_ait_launch","2,987"
"/tier1/rc/sp/98SimpleStory13","2,982"
"/tier1/rc/sp/100SimpleStory21","2,973"
"/d/r/sp/356","2,962"
"/tier1/rc/ne/83SimpleStory0","2,948"
"/tier1/rc/sp/SportRegionalWalessub1","2,932"
"/d/r/ne/25e","2,915"
"/d/r/tr/415","2,913"
"/tier1/rc/sp/119SimpleStory1","2,907"
"/d/r/sp/9f","2,903"
"/tier1/rc/sp/115SimpleStory3","2,896"
"/tier1/rc/sp/SportFootballTablessub2","2,889"
"/tier1/rc/ne/54SimpleStory2","2,885"
"/tier1/rc/ne/65SimpleStory2","2,885"
"/tier1/rc/sp/107SimpleStory6","2,883"
"/tier1/rc/sp/SportOtherSportSport3","2,878"
"/tier1/rc/ne/74SimpleStory3","2,871"
"/tier1/rc/ne/62SimpleStory0","2,842"
"/c/tvIp_SCOT","2,831"
"/tier1/rc/sp/137SimpleStory1","2,824"
"/tier1/rc/ne/64SimpleStory2","2,819"
"/d/r/ne/22","2,805"
"/tier1/rc/sp/SportOtherSportSport3Headlines","2,805"
"/tier1/rc/ne/83SimpleStory1","2,804"
"/d/r/tr/419","2,795"
"/d/r/ra/Mt40a","2,785"
"/tier1/rc/ne/39SimpleStory1","2,782"
"/tier1/rc/sp/100SimpleStory10","2,778"
"/tier1/rc/sp/105SimpleStory6","2,768"
"/tier1/rc/sp/SportTennisHeadlinessub1","2,762"
"/tier1/rc/ne/41SimpleStory2","2,742"
"/tier1/rc/ne/34SimpleStory1","2,734"
"/d/r/sp/323","2,724"
"/d/r/en/147","2,705"
"/tier1/rc/ne/47SimpleStory0","2,703"
"/tier1/rc/ne/68SimpleStory3","2,697"
"/d/r/sp/24c","2,693"
"/tier1/rc/ne/37SimpleStory1","2,653"
"/tier1/rc/sp/155SimpleStory1","2,649"
"/tier1/rc/tr/ram1","2,646"
"/d/r/sp/2ad","2,645"
"/tier1/rc/ne/83SimpleStory2","2,645"
"/tier1/rc/ne/52SimpleStory0","2,632"
"/tier1/rc/ne/40SimpleStory3","2,628"
"/tier1/rc/ne/62SimpleStory1","2,618"
"/tier1/rc/ne/49SimpleStory0","2,614"
"/d/r/sp/2b1","2,612"
"/tier1/rc/ne/55SimpleStory3","2,604"
"/d/r/tr/427","2,597"
"/tier1/rc/sp/119SimpleStory2","2,597"
"/d/r/en/318","2,586"
"/d/r/sp/2f","2,581"
"/tier1/rc/sp/137SimpleStory2","2,579"
"/radio/rc/bridge_R4FM","2,575"
"/d/r/sp/24b","2,556"
"/tier1/rc/ne/54SimpleStory3","2,548"
"/d/r/sp/6f","2,546"
"/r/apol.rc","2,533"
"/tier1/rc/ne/65SimpleStory3","2,529"
"/tv/rc/bridge_B1_NI","2,528"
"/tier1/rc/sp/137SimpleStory4","2,516"
"/tier1/rc/ne/64SimpleStory3","2,500"
"/tier1/rc/ne/39SimpleStory2","2,496"
"/tier1/rc/ne/85SimpleStory0","2,494"
"/d/r/he/h14","2,485"
"/tier1/rc/sp/116SimpleStory0","2,481"
"/tier1/rc/ne/59SimpleStory0","2,477"
"/d/r/sp/36e","2,464"
"/d/r/ra/Mt40s","2,457"
"/tier1/rc/ne/16SimpleStory8","2,457"
"/tier1/rc/ne/85SimpleStory2","2,455"
"/tier1/rc/ne/77SimpleStory0","2,454"
"/tier1/rc/ne/41SimpleStory3","2,445"
"/tier1/rc/ne/83SimpleStory3","2,441"
"/tier1/rc/sp/137SimpleStory3","2,441"
"/tier1/rc/ne/58SimpleStory0","2,438"
"/tier1/rc/ne/85SimpleStory3","2,429"
"/tv/rc/bridge_B1_WA","2,421"
"/tier1/rc/sp/100SimpleStory15","2,418"
"/tier1/rc/ne/16SimpleStory10","2,416"
"/tier1/rc/sp/124SimpleStory4","2,404"
"/tier1/rc/tr/M2","2,401"
"/d/r/ne/24","2,394"
"/d/r/sp/1ab","2,394"
"/tier1/rc/ne/57SimpleStory0","2,388"
"/d/r/sp/3c","2,384"
"/tier1/rc/tr/M3","2,370"
"/tier1/rc/ne/62SimpleStory2","2,369"
"/d/r/en/57","2,353"
"/d/r/en/8a","2,347"
"/d/r/sp/20c","2,347"
"/tier1/rc/ne/34SimpleStory2","2,345"
"/c/tvIp_BWSR","2,333"
"/d/r/sp/1c","2,333"
"/d/r/sp/a0","2,332"
"/tier1/rc/sp/107SimpleStory7","2,329"
"/c/tv_B1_SC","2,327"
"/tv/rc/bridge_B1_SC","2,321"
"/tier1/rc/tr/rem2","2,302"
"/c/tvIp_1XTA","2,291"
"/tier1/rc/sp/137SimpleStory5","2,290"
"/tier1/rc/ne/85SimpleStory1","2,283"
"/tier1/rc/sp/153SimpleStory1","2,267"
"/d/r/en/314","2,262"
"/tier1/rc/ne/88SimpleStory2","2,259"
"/tier1/rc/sp/155SimpleStory2","2,258"
"/tier1/rc/ne/37SimpleStory2","2,257"
"/tier1/rc/ne/47SimpleStory1","2,246"
"/d/r/sp/97","2,242"
"/tier1/rc/ne/88SimpleStory0","2,241"
"/tv/rc/bridge_ALBA","2,235"
"/tier1/rc/sp/149SimpleStory2","2,234"
"/tv/rc/tvIp_B1HD_NI","2,231"
"/d/r/sp/26e","2,210"
"/radio/rc/tv_R5LI","2,195"
"/tier1/rc/tr/ra4","2,193"
"/tier1/rc/ne/77SimpleStory1","2,189"
"/tv/rc/bridge_B4","2,183"
"/tier1/rc/ne/39SimpleStory3","2,166"
"/tier1/rc/tr/re00","2,166"
"/tier1/rc/sp/SportRegionalYorkLincs","2,164"
"/tier1/rc/ne/88SimpleStory1","2,158"
"/tier1/rc/tr/ra3","2,153"
"/tier1/rc/sp/137SimpleStory6","2,150"
"/c/tvIp_R5SX","2,143"
"/tier1/rc/ne/58SimpleStory1","2,143"
"/tier1/rc/ne/50SimpleStory0","2,141"
"/tv/rc/tvIp_B4HD","2,140"
"/tier1/rc/tr/ra1","2,134"
"/tv/rc/tvIp_B2_WA","2,126"
"/tier1/rc/sp/116SimpleStory6","2,123"
"/tier1/rc/sp/155SimpleStory3","2,121"
"/tier1/rc/ne/58SimpleStory2","2,116"
"/tier1/rc/ne/45SimpleStory0","2,115"
"/tier1/rc/ne/52SimpleStory1","2,115"
"/tier1/rc/tr/ra0","2,113"
"/tier1/rc/sp/98SimpleStory14","2,099"
"/d/r/sp/1e1","2,080"
"/tier1/rc/sp/120SimpleStory0","2,073"
"/tier1/rc/tr/ra5","2,059"
"/tier1/rc/tr/ra2","2,057"
"/tier1/rc/sp/105SimpleStory13","2,050"
"/d/r/en/149","2,049"
"/tier1/rc/ne/86SimpleStory2","2,042"
"/tier1/rc/ne/86SimpleStory0","2,036"
"/tier1/rc/ne/49SimpleStory1","2,035"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsJersey","2,035"
"/tier1/rc/sp/137SimpleStory7","2,034"
"/tier1/rc/ne/34SimpleStory3","2,027"
"/tier1/rc/sp/147SimpleStory0","2,026"
"/tier1/rc/ne/67SimpleStory0","2,025"
"/tier1/rc/ne/75SimpleStory0","2,024"
"/tv/rc/tvIp_BN","2,024"
"/tier1/rc/sp/119SimpleStory3","2,006"
"/tier1/rc/sp/SportRegionalWestMidlands","2,005"
"/tier1/rc/ne/77SimpleStory2","1,993"
"/tier1/rc/ne/62SimpleStory3","1,983"
"/tv/rc/bridge_B2_NI","1,974"
"/tier1/rc/ne/86SimpleStory1","1,971"
"/d/r/sp/8c","1,967"
"/tier1/rc/ne/47SimpleStory2","1,966"
"/tier1/rc/ne/51SimpleStory0","1,966"
"/tier1/rc/sp/137SimpleStory8","1,962"
"/d/r/tr/3fb","1,958"
"/tier1/rc/ne/86SimpleStory3","1,957"
"/d/r/sp/70","1,952"
"internal://rbPlusLaunchFailure","1,952"
"/tier1/rc/ne/59SimpleStory1","1,948"
"/tier1/rc/sp/141SimpleStory0","1,946"
"/tier1/rc/sp/152SimpleStory0","1,946"
"/tier1/rc/ne/88SimpleStory3","1,943"
"/tier1/rc/ne/NewsUKRegionsIsleOfManAndChannelsGuernsey","1,936"
"/tier1/rc/tr/ra6","1,929"
"/tier1/rc/sp/112SimpleStory4","1,924"
"/d/r/sp/238","1,911"
"/tier1/rc/ne/84SimpleStory0","1,910"
"/tv/rc/tvIp_B2_SC","1,896"
"/tier1/rc/ne/37SimpleStory3","1,894"
"/tier1/rc/ne/52SimpleStory2","1,892"
"/tier1/rc/tr/M0","1,892"
"/tier1/rc/ne/57SimpleStory1","1,872"
"/tier1/rc/ne/50SimpleStory1","1,859"
"/tier1/rc/ne/81SimpleStory0","1,859"
"/tier1/rc/ne/58SimpleStory3","1,853"
"/tier1/rc/en/04SimpleStory1","1,852"
"/d/r/sp/20d","1,845"
"/d/r/en/ce","1,843"
"/tier1/rc/ne/80SimpleStory0","1,842"
"/tier1/rc/tr/ra7","1,836"
"/tier1/rc/ne/81SimpleStory1","1,826"
"/tier1/rc/ne/84SimpleStory1","1,817"
"/d/r/tr/3e6","1,810"
"/tier1/rc/we/weatherworld4","1,806"
"/tier1/rc/ne/81SimpleStory3","1,799"
"/tier1/rc/ne/81SimpleStory2","1,798"
"/tier1/rc/sp/115SimpleStory4","1,797"
"/tier1/rc/ne/49SimpleStory2","1,787"
"/d/r/sp/219","1,786"
"/tier1/rc/ne/10SimpleStory13","1,784"
"/d/r/tr/425","1,782"
"/tier1/rc/ne/84SimpleStory2","1,779"
"/d/r/sp/368","1,778"
"/d/r/en/cf","1,775"
"/tier1/rc/ne/77SimpleStory3","1,770"
"/tv/rc/tv_BNHD","1,769"
"/d/r/en/cd","1,760"
"/tier1/rc/ne/84SimpleStory3","1,760"
"/tier1/rc/sp/117SimpleStory0","1,757"
"/tier1/rc/en/03SimpleStory2","1,756"
"/tier1/rc/ne/67SimpleStory1","1,756"
"/tier1/rc/ne/80SimpleStory1","1,735"
"/d/r/sp/2eb","1,730"
"/tier1/rc/sp/141SimpleStory1","1,728"
"/tier1/rc/sp/146SimpleStory1","1,724"
"/tier1/rc/tr/re14","1,709"
"/tier1/rc/sp/137SimpleStory9","1,703"
"/tier1/rc/ne/80SimpleStory2","1,702"
"/tier1/rc/sp/100SimpleStory19","1,699"
"/d/r/sp/3d","1,698"
"/tier1/rc/sp/141SimpleStory2","1,697"
"/tier1/rc/ne/70SimpleStory0","1,693"
"/tier1/rc/sp/141SimpleStory4","1,691"
"/tier1/rc/tr/ra8","1,686"
"/tier1/rc/ne/47SimpleStory3","1,681"
"/d/r/sp/29a","1,679"
"/tier1/rc/tr/tum0","1,675"
"/tier1/rc/sp/141SimpleStory3","1,673"
"/tier1/rc/ne/59SimpleStory2","1,671"
"/tier1/rc/ne/57SimpleStory2","1,670"
"/tier1/rc/ne/80SimpleStory3","1,660"
"/tier1/rc/sp/SportRegionalEastMidlands","1,659"
"/tier1/rc/sp/107SimpleStory8","1,658"
"/tier1/rc/ne/51SimpleStory1","1,655"
"/tier1/rc/tr/re13","1,655"
"/tier1/rc/tr/M1","1,654"
"/tier1/rc/ne/67SimpleStory2","1,648"
"/d/r/sp/2db","1,645"
"/tier1/rc/ne/50SimpleStory2","1,643"
"/d/r/sp/29f","1,639"
"/d/r/ne/1dd","1,635"
"/tier1/rc/tr/re16","1,635"
"/tier1/rc/ne/52SimpleStory3","1,629"
"/tier1/rc/sp/SportRegionalEast","1,629"
"/tier1/rc/sp/153SimpleStory2","1,628"
"/d/r/sp/367","1,622"
"/d/r/sp/337","1,618"
"/tier1/rc/sp/141SimpleStory5","1,617"
"/tier1/rc/sp/124SimpleStory5","1,614"
"/tier1/rc/sp/SportRegionalNorthWest","1,610"
"/tier1/rc/sp/SportRugbyLeagueResultsandFixtures","1,609"
"/tier1/rc/ne/75SimpleStory1","1,598"
"/tier1/rc/ne/91SimpleStory0","1,589"
"/tier1/rc/sp/157SimpleStory0","1,584"
"/tier1/rc/sp/155SimpleStory4","1,572"
"/tier1/rc/ne/70SimpleStory1","1,571"
"/c/tvIp_ULSR","1,569"
"/tier1/rc/we/weatherworld2","1,569"
"/tier1/rc/sp/155SimpleStory5","1,567"
"/tier1/rc/tr/fe0","1,554"
"/tier1/rc/ne/49SimpleStory3","1,552"
"/tier1/rc/en/EntertainmentLotteryGame4","1,551"
"/tier1/rc/tr/M4","1,545"
"/d/r/he/HI1","1,542"
"/d/r/tr/424","1,540"
"/tier1/rc/ne/45SimpleStory1","1,535"
"/tier1/rc/en/EntertainmentLotteryGame3","1,523"
"/d/r/sp/101","1,520"
"/tier1/rc/sp/141SimpleStory6","1,520"
"/tier1/rc/tr/re06","1,517"
"/tier1/rc/ne/75SimpleStory2","1,512"
"/tier1/rc/sp/149SimpleStory3","1,511"
"/tier1/rc/ne/59SimpleStory3","1,510"
"/tier1/rc/ne/57SimpleStory3","1,502"
"/tier1/rc/ne/44SimpleStory0","1,497"
"/radio/rc/tv_R3","1,496"
"/tier1/rc/ne/87SimpleStory0","1,491"
"/tier1/rc/sp/100SimpleStory17","1,488"
"/tier1/rc/sp/100SimpleStory16","1,478"
"/tier1/rc/ne/87SimpleStory1","1,469"
"/tier1/rc/ne/87SimpleStory2","1,462"
"/tier1/rc/sp/108SimpleStory4","1,458"
"/tier1/rc/sp/SportRugbyUnionTablessub1","1,446"
"/tier1/rc/ne/87SimpleStory3","1,425"
"/tier1/rc/sp/116SimpleStory1","1,417"
"/tier1/rc/sp/SportTennisRankingsMen","1,414"
"/tier1/rc/ne/51SimpleStory2","1,413"
"/d/r/sp/246","1,411"
"/tier1/rc/tr/M8","1,410"
"/b/bridge_LDN","1,408"
"/tier1/rc/tr/M7","1,407"
"/tier1/rc/ne/50SimpleStory3","1,395"
"/tier1/rc/ne/67SimpleStory3","1,391"
"/tier1/rc/ne/46SimpleStory0","1,389"
"/tier1/rc/ne/79SimpleStory0","1,383"
"/tier1/rc/sp/141SimpleStory7","1,382"
"/tier1/rc/sp/SportRegionalSouthEast","1,378"
"/d/r/sp/2a0","1,375"
"/tier1/rc/ne/45SimpleStory2","1,375"
"/tier1/rc/ne/78SimpleStory0","1,367"
"/c/tv_B1_NI","1,364"
"/tier1/rc/sp/141SimpleStory8","1,364"
"/tier1/rc/ne/79SimpleStory1","1,357"
"/c/tv_B1_WA","1,353"
"/tier1/rc/tr/ra9","1,341"
"/tier1/rc/ne/79SimpleStory2","1,340"
"/tier1/rc/tr/re15","1,334"
"/tier1/rc/sp/119SimpleStory4","1,333"
"/tier1/rc/sp/147SimpleStory1","1,331"
"/tier1/rc/en/07SimpleStory0","1,329"
"/tier1/rc/ne/70SimpleStory2","1,319"
"/tier1/rc/sp/SportRegionalNorthEast","1,315"
"/tier1/rc/ne/75SimpleStory3","1,308"
"/tier1/rc/sp/123SimpleStory0","1,307"
"/d/r/tr/407","1,303"
"/tier1/rc/sp/115SimpleStory5","1,303"
"/tier1/rc/ne/44SimpleStory1","1,296"
"/d/r/tr/3ed","1,295"
"/d/r/sp/187","1,292"
"/tier1/rc/tr/re04","1,292"
"/tier1/rc/tr/re08","1,292"
"/d/r/tr/418","1,276"
"/tier1/rc/sp/SportRegionalSouthWest","1,272"
"/tier1/rc/ne/51SimpleStory3","1,271"
"/tier1/rc/sp/141SimpleStory9","1,259"
"/tier1/rc/en/06SimpleStory0","1,257"
"/tier1/rc/sp/SportGolfRankingsMen","1,243"
"/tier1/rc/en/05SimpleStory1","1,242"
"/tier1/rc/sp/124SimpleStory6","1,241"
"/tier1/rc/en/03SimpleStory3","1,239"
"/b/bridge_WALE","1,231"
"/tier1/rc/sp/100SimpleStory20","1,220"
"/d/r/ra/Mpm","1,215"
"/tier1/rc/sp/152SimpleStory1","1,214"
"/tier1/rc/ne/78SimpleStory1","1,202"
"/tier1/rc/tr/re05","1,200"
"/d/r/sp/345","1,191"
"/tier1/rc/ne/70SimpleStory3","1,187"
"/tier1/rc/sp/SportGolfCalendar","1,172"
"/tier1/rc/ne/79SimpleStory3","1,166"
